Date,Adj Close
2019/5/30,121.690002
2019/5/31,123.330002
2019/6/3,125.110001
2019/6/4,125.150002
2019/6/5,125.470001
2019/6/6,125.879997
2019/6/7,126.589996
2019/6/10,125.330002
2019/6/11,125.18
2019/6/12,125.830002
2019/6/13,126.599998
2019/6/14,126.559998
2019/6/17,126.480003
2019/6/18,127.120003
2019/6/19,127.889999
2019/6/20,131.110001
2019/6/21,131.979996
2019/6/24,133.940002
2019/6/25,134.199997
2019/6/26,132.970001
2019/6/27,132.839996
2019/6/28,133.199997
2019/7/1,130.619995
2019/7/2,133.410004
2019/7/3,133.630005
2019/7/5,132.139999
2019/7/8,131.289993
2019/7/9,131.75
2019/7/10,133.830002
2019/7/11,132.699997
2019/7/12,133.529999
2019/7/15,133.529999
2019/7/16,132.399994
2019/7/17,134.580002
2019/7/18,136.479996
2019/7/19,134.470001
2019/7/22,134.449997
2019/7/23,133.690002
2019/7/24,134.369995
2019/7/25,133.419998
2019/7/26,133.639999
2019/7/29,134.529999
2019/7/30,134.979996
2019/7/31,133.210007
2019/8/1,136.410004
2019/8/2,135.889999
2019/8/5,137.789993
2019/8/6,138.910004
2019/8/7,141.020004
2019/8/8,141.729996
2019/8/9,141.259995
2019/8/12,142.630005
2019/8/13,141.779999
2019/8/14,142.75
2019/8/15,143.699997
2019/8/16,142.779999
2019/8/19,141.110001
2019/8/20,142.210007
2019/8/21,141.759995
2019/8/22,141.399994
2019/8/23,144.169998
2019/8/26,144.190002
2019/8/27,145.570007
2019/8/28,145.160004
2019/8/29,144.119995
2019/8/30,143.75
2019/9/3,145.75
2019/9/4,146.660004
2019/9/5,143.139999
2019/9/6,141.919998
